dir,iot,ext,sport,dport,sizeBin,label
1,172.16.2.9,172.16.4.8,6.59310,6.22,M,login
1,172.16.2.12,172.16.6.14,6.44578,6.22,M,login
1,172.16.2.12,192.168.1.41,6.44570,6.22,M,login
1,172.16.1.12,192.168.1.6,6.58926,6.22,M,login
1,172.16.2.9,192.168.1.41,6.33076,6.22,M,login
1,172.16.4.8,192.168.1.6,6.56520,6.22,M,login
1,172.16.1.8,192.168.1.6,6.42406,6.22,M,login
1,172.16.2.12,172.16.7.10,6.58428,6.22,M,login
1,172.16.4.4,172.16.1.9,6.49988,6.22,M,login
1,172.16.7.6,172.16.4.7,6.43852,6.22,M,login
1,172.16.4.11,192.168.1.6,6.46636,6.22,M,login
1,172.16.2.12,172.16.7.10,6.57944,6.22,M,login
1,172.16.4.5,192.168.1.6,6.38952,6.22,M,login
1,172.16.5.8,172.16.1.9,6.54662,6.22,M,login
1,172.16.6.4,172.16.4.13,6.39032,6.22,M,login
1,172.16.1.8,192.168.1.6,6.42546,6.22,M,login
1,172.16.5.5,172.16.6.14,6.38566,6.22,M,login
1,172.16.5.5,172.16.4.7,6.58856,6.22,M,login
1,172.16.1.8,192.168.1.6,6.42100,6.22,M,login
1,172.16.2.12,172.16.6.14,6.44516,6.22,M,login
1,172.16.7.6,192.168.1.6,6.38010,6.22,M,login
1,172.16.3.4,192.168.1.41,6.59176,6.22,M,login
1,172.16.5.3,172.16.6.12,6.34486,6.22,M,login
1,172.16.4.5,192.168.1.6,6.40112,6.22,M,login
1,172.16.5.5,172.16.4.7,6.58960,6.22,M,login
1,172.16.7.5,192.168.1.6,6.60246,6.22,M,login
1,172.16.1.8,172.16.2.6,6.50506,6.22,M,login
1,172.16.3.10,172.16.4.7,6.51630,6.22,M,login
1,172.16.1.3,172.16.6.11,6.49948,6.22,M,login
1,172.16.3.10,172.16.7.11,6.36754,6.22,M,login
1,172.16.2.14,172.16.4.7,6.40226,6.22,M,login
1,172.16.2.9,192.168.1.41,6.33184,6.22,M,login
1,172.16.1.12,172.16.4.10,6.57760,6.22,M,login
1,172.16.1.12,172.16.4.10,6.57792,6.22,M,login
1,172.16.4.9,172.16.5.10,6.41658,6.22,M,login
1,172.16.3.4,192.168.1.41,6.58918,6.22,M,login
1,172.16.7.5,172.16.4.10,6.50260,6.22,M,login
1,172.16.5.5,172.16.6.14,6.38554,6.22,M,login
1,172.16.6.9,172.16.1.9,6.43680,6.22,M,login
1,172.16.5.5,172.16.4.7,6.58576,6.22,M,login
1,172.16.2.9,192.168.1.41,6.34266,6.22,M,login
1,172.16.4.14,172.16.5.12,6.51660,6.22,M,login
1,172.16.3.7,172.16.7.11,6.44564,6.22,M,login
1,172.16.7.6,172.16.6.12,6.50748,6.22,M,login
1,172.16.5.5,172.16.6.14,6.38808,6.22,M,login
1,172.16.6.4,172.16.4.13,6.39774,6.22,M,login
1,172.16.2.14,172.16.7.13,6.51504,6.22,M,login
1,172.16.6.9,172.16.1.9,6.43354,6.22,M,login
1,172.16.3.10,172.16.7.11,6.36948,6.22,M,login
1,172.16.6.4,172.16.5.13,6.38810,6.22,M,login
1,172.16.7.4,172.16.5.11,6.57714,6.22,M,login
1,172.16.1.3,172.16.6.11,6.50164,6.22,M,login
1,172.16.7.6,172.16.6.12,6.51350,6.22,M,login
1,172.16.2.14,172.16.7.13,6.51502,6.22,M,login
1,172.16.5.6,172.16.6.14,6.51812,6.22,M,login
1,172.16.1.12,172.16.4.10,6.57176,6.22,M,login
1,172.16.4.8,192.168.1.6,6.56750,6.22,M,login
1,172.16.1.8,192.168.1.6,6.39772,6.22,M,login
1,172.16.2.12,192.168.1.41,6.44602,6.22,M,login
1,172.16.7.3,172.16.5.14,6.50858,6.22,M,login
1,172.16.2.12,172.16.6.14,6.44482,6.22,M,login
1,172.16.3.10,172.16.7.11,6.36454,6.22,M,login
1,172.16.2.13,172.16.4.13,6.60856,6.22,M,login
1,172.16.2.9,172.16.4.8,6.59216,6.22,M,login
1,172.16.1.12,172.16.4.10,6.57118,6.22,M,login
1,172.16.3.4,192.168.1.41,6.59514,6.22,M,login
1,172.16.4.9,172.16.5.10,6.41558,6.22,M,login
1,172.16.5.8,172.16.7.10,6.54328,6.22,M,login
1,172.16.3.12,172.16.5.10,6.34808,6.22,M,login
1,172.16.1.13,172.16.7.9,6.43308,6.22,M,login
1,172.16.2.13,172.16.4.13,6.60520,6.22,M,login
1,172.16.2.13,172.16.4.10,6.57166,6.22,M,login
1,172.16.4.9,172.16.7.9,6.60816,6.22,M,login
1,172.16.5.3,172.16.3.12,6.46602,6.22,M,login
1,172.16.7.5,192.168.1.6,6.59070,6.22,M,login
1,172.16.3.4,172.16.4.7,6.56294,6.22,M,login
1,172.16.7.6,172.16.6.12,6.50612,6.22,M,login
1,172.16.1.12,172.16.6.11,6.58262,6.22,M,login
1,172.16.4.9,172.16.5.10,6.41656,6.22,M,login
1,172.16.1.12,172.16.2.6,6.35934,6.22,M,login
1,172.16.7.6,172.16.4.7,6.43200,6.22,M,login
1,172.16.4.9,172.16.3.7,6.48492,6.22,M,login
1,172.16.5.3,172.16.6.12,6.33978,6.22,M,login
1,172.16.5.3,172.16.7.12,6.34388,6.22,M,login
1,172.16.2.13,172.16.4.13,6.32826,6.22,M,login
1,172.16.2.9,192.168.1.41,6.33346,6.22,M,login
1,172.16.6.14,172.16.7.10,6.54192,6.22,M,login
1,172.16.2.14,172.16.7.13,6.51548,6.22,M,login
1,172.16.2.9,192.168.1.41,6.33490,6.22,M,login
1,172.16.7.6,172.16.6.12,6.50954,6.22,M,login
1,172.16.5.8,172.16.7.10,6.55250,6.22,M,login
1,172.16.2.3,172.16.4.13,6.43532,6.22,M,login
1,172.16.6.9,172.16.1.9,6.43876,6.22,M,login
1,172.16.2.12,172.16.1.9,6.37456,6.22,M,login
1,172.16.5.9,172.16.6.12,6.58372,6.22,M,login
1,172.16.4.5,192.168.1.6,6.39882,6.22,M,login
1,172.16.7.5,192.168.1.6,6.60342,6.22,M,login
1,172.16.7.5,192.168.1.6,6.59410,6.22,M,login
1,172.16.4.4,192.168.1.6,6.48304,6.22,M,login
1,172.16.4.12,172.16.7.13,6.34656,6.22,M,login
1,172.16.4.9,172.16.3.7,6.48476,6.22,M,login
1,172.16.2.14,172.16.7.13,6.51598,6.22,M,login
1,172.16.4.7,192.168.1.41,6.39516,6.22,M,login
1,172.16.6.14,172.16.7.10,6.54232,6.22,M,login
1,172.16.5.3,172.16.2.6,6.53548,6.22,M,login
1,172.16.1.12,192.168.1.6,6.59178,6.22,M,login
1,172.16.1.12,172.16.2.6,6.35984,6.22,M,login
1,172.16.2.9,192.168.1.41,6.33762,6.22,M,login
1,172.16.7.5,192.168.1.6,6.60152,6.22,M,login
1,172.16.6.4,172.16.4.13,6.39140,6.22,M,login
1,172.16.1.12,172.16.2.6,6.36298,6.22,M,login
1,172.16.4.5,192.168.1.6,6.39604,6.22,M,login
1,172.16.1.12,172.16.4.10,6.57712,6.22,M,login
1,172.16.6.9,172.16.1.9,6.44100,6.22,M,login
1,172.16.3.4,192.168.1.41,6.59224,6.22,M,login
1,172.16.3.10,172.16.7.11,6.36882,6.22,M,login
1,172.16.2.8,172.16.4.10,6.46738,6.22,M,login
1,172.16.6.12,192.168.1.41,6.42922,6.22,M,login
1,172.16.1.12,172.16.2.6,6.36108,6.22,M,login
1,172.16.3.10,172.16.4.7,6.51216,6.22,M,login
1,172.16.5.12,172.16.6.14,6.41870,6.22,M,login
1,172.16.7.6,192.168.1.6,6.38220,6.22,M,login
1,172.16.7.5,192.168.1.6,6.60768,6.22,M,login
1,172.16.2.3,172.16.7.10,6.42632,6.22,M,login
1,172.16.1.12,172.16.4.10,6.57742,6.22,M,login
1,172.16.4.11,192.168.1.6,6.46074,6.22,M,login
1,172.16.5.5,172.16.6.14,6.38662,6.22,M,login
1,172.16.2.14,172.16.4.7,6.39252,6.22,M,login
1,172.16.3.7,172.16.1.9,6.47846,6.22,M,login
1,172.16.4.9,172.16.3.7,6.48552,6.22,M,login
1,172.16.2.12,172.16.1.9,6.37594,6.22,M,login
1,172.16.1.8,172.16.6.12,6.49528,6.22,M,login
1,172.16.6.4,172.16.4.13,6.39358,6.22,M,login
1,172.16.1.8,172.16.5.10,6.39410,6.22,M,login
1,172.16.6.8,172.16.1.9,6.50686,6.22,M,login
1,172.16.1.8,172.16.2.6,6.50360,6.22,M,login
1,172.16.2.8,172.16.4.10,6.46870,6.22,M,login
1,172.16.3.6,172.16.4.8,6.60416,6.22,M,login
1,172.16.3.6,172.16.5.12,6.34290,6.22,M,login
1,172.16.1.13,172.16.7.9,6.43320,6.22,M,login
1,172.16.1.12,172.16.4.10,6.57494,6.22,M,login
1,172.16.3.6,172.16.6.11,6.38086,6.22,M,login
1,172.16.3.6,172.16.6.11,6.38050,6.22,M,login
1,172.16.4.4,172.16.1.10,6.43088,6.22,M,login
1,172.16.2.12,192.168.1.41,6.44842,6.22,M,login
1,172.16.4.9,172.16.7.9,6.60886,6.22,M,login
1,172.16.5.3,172.16.6.12,6.34448,6.22,M,login
1,172.16.1.12,172.16.6.11,6.58214,6.22,M,login
1,172.16.2.13,192.168.1.41,6.52084,6.22,M,login
1,172.16.6.8,172.16.1.9,6.50416,6.22,M,login
1,172.16.4.5,192.168.1.6,6.40786,6.22,M,login
1,172.16.3.6,172.16.6.11,6.37838,6.22,M,login
1,172.16.5.9,172.16.6.12,6.57528,6.22,M,login
1,172.16.4.4,172.16.1.9,6.51052,6.22,M,login
1,172.16.1.8,172.16.6.12,6.49798,6.22,M,login
1,172.16.3.4,192.168.1.41,6.58538,6.22,M,login
1,172.16.2.12,172.16.7.10,6.58766,6.22,M,login
1,172.16.3.4,172.16.4.7,6.55724,6.22,M,login
1,172.16.4.9,172.16.5.10,6.41350,6.22,M,login
1,172.16.7.6,192.168.1.6,6.38470,6.22,M,login
1,172.16.4.14,172.16.1.9,6.38356,6.22,M,login
1,172.16.2.3,172.16.7.10,6.42262,6.22,M,login
1,172.16.4.12,172.16.7.13,6.34632,6.22,M,login
1,172.16.4.5,172.16.5.13,6.47440,6.22,M,login
1,172.16.7.6,172.16.6.12,6.51050,6.22,M,login
1,172.16.2.9,172.16.4.8,6.59290,6.22,M,login
1,172.16.5.12,172.16.6.14,6.41860,6.22,M,login
1,172.16.6.10,172.16.4.10,6.44076,6.22,M,login
1,172.16.7.5,192.168.1.6,6.59376,6.22,M,login
1,172.16.2.9,172.16.4.8,6.59062,6.22,M,login
1,172.16.3.6,172.16.5.12,6.34392,6.22,M,login
1,172.16.1.8,192.168.1.6,6.39862,6.22,M,login
1,172.16.1.8,192.168.1.6,6.40352,6.22,M,login
1,172.16.3.14,172.16.4.10,6.39100,6.22,M,login
1,172.16.4.5,192.168.1.6,6.38518,6.22,M,login
1,172.16.3.4,172.16.4.7,6.55594,6.22,M,login
1,172.16.6.11,172.16.7.13,6.45666,6.22,M,login
1,172.16.4.4,172.16.1.9,6.50256,6.22,M,login
1,172.16.7.5,172.16.4.10,6.49928,6.22,M,login
1,172.16.3.6,172.16.5.12,6.34408,6.22,M,login
1,172.16.1.8,172.16.6.12,6.49878,6.22,M,login
1,172.16.1.12,172.16.6.11,6.57832,6.22,M,login
1,172.16.3.4,172.16.4.7,6.56654,6.22,M,login
1,172.16.5.3,172.16.7.12,6.34418,6.22,M,login
1,172.16.2.13,192.168.1.41,6.52400,6.22,M,login
1,172.16.2.13,172.16.4.10,6.56930,6.22,M,login
1,172.16.7.6,192.168.1.6,6.37596,6.22,M,login
1,172.16.4.5,192.168.1.6,6.39236,6.22,M,login
1,172.16.5.8,172.16.7.10,6.55228,6.22,M,login
1,172.16.6.9,172.16.1.9,6.43340,6.22,M,login
1,172.16.3.6,172.16.4.8,6.60756,6.22,M,login
1,172.16.3.12,172.16.5.10,6.34982,6.22,M,login
1,172.16.1.10,172.16.4.8,6.55456,6.22,M,login
1,172.16.2.13,192.168.1.41,6.52674,6.22,M,login
1,172.16.5.9,172.16.6.12,6.57938,6.22,M,login
1,172.16.7.6,192.168.1.6,6.38584,6.22,M,login
1,172.16.2.3,172.16.4.13,6.43500,6.22,M,login
1,172.16.1.10,172.16.5.10,6.38410,6.22,M,login
1,172.16.1.13,172.16.5.10,6.52508,6.22,M,login
1,172.16.1.8,172.16.5.10,6.39852,6.22,M,login
1,172.16.2.14,172.16.4.7,6.40250,6.22,M,login
1,172.16.4.5,172.16.5.13,6.47426,6.22,M,login
1,172.16.4.14,172.16.1.9,6.38498,6.22,M,login
1,172.16.4.5,192.168.1.6,6.37988,6.22,M,login
1,172.16.3.5,172.16.2.8,6.45294,6.22,M,login
1,172.16.5.8,172.16.7.10,6.55200,6.22,M,login
1,172.16.1.10,172.16.5.10,6.38444,6.22,M,login
1,172.16.4.5,172.16.5.13,6.47324,6.22,M,login
1,172.16.4.14,172.16.5.12,6.51764,6.22,M,login
1,172.16.4.4,192.168.1.6,6.48424,6.22,M,login
1,172.16.7.5,192.168.1.6,6.60704,6.22,M,login
1,172.16.7.5,172.16.4.10,6.50010,6.22,M,login
1,172.16.4.4,192.168.1.6,6.49922,6.22,M,login
1,172.16.3.10,172.16.7.11,6.36756,6.22,M,login
1,172.16.7.6,172.16.6.12,6.50606,6.22,M,login
1,172.16.3.6,172.16.5.12,6.34418,6.22,M,login
1,172.16.4.11,192.168.1.6,6.46834,6.22,M,login
1,172.16.6.8,172.16.1.9,6.50576,6.22,M,login
1,172.16.7.6,192.168.1.6,6.38164,6.22,M,login
1,172.16.4.4,192.168.1.6,6.49586,6.22,M,login
1,172.16.5.5,172.16.4.7,6.59078,6.22,M,login
1,172.16.4.4,172.16.1.9,6.49802,6.22,M,login
1,172.16.2.9,192.168.1.41,6.33094,6.22,M,login
1,172.16.1.12,192.168.1.6,6.59122,6.22,M,login
1,172.16.2.3,172.16.7.10,6.42666,6.22,M,login
1,172.16.3.6,172.16.5.12,6.34264,6.22,M,login
1,172.16.3.7,172.16.1.9,6.47848,6.22,M,login
1,172.16.2.12,172.16.6.14,6.44592,6.22,M,login
1,172.16.3.4,192.168.1.41,6.58954,6.22,M,login
1,172.16.2.13,172.16.4.10,6.57216,6.22,M,login
1,172.16.7.5,192.168.1.6,6.59144,6.22,M,login
1,172.16.4.9,172.16.7.9,6.60876,6.22,M,login
1,172.16.7.6,192.168.1.6,6.37768,6.22,M,login
1,172.16.2.3,172.16.4.13,6.43786,6.22,M,login
1,172.16.3.4,192.168.1.41,6.59158,6.22,M,login
1,172.16.4.4,172.16.5.4,6.42320,6.22,M,login
1,172.16.4.4,172.16.2.3,6.59434,6.22,M,login
1,172.16.2.12,192.168.1.41,6.44618,6.22,M,login
1,172.16.2.3,172.16.7.10,6.42198,6.22,M,login
1,172.16.3.12,172.16.5.10,6.34986,6.22,M,login
1,172.16.5.3,172.16.2.6,6.53596,6.22,M,login
1,172.16.2.12,172.16.6.14,6.44792,6.22,M,login
1,172.16.1.3,172.16.7.12,6.55482,6.22,M,login
1,172.16.3.7,172.16.1.9,6.47764,6.22,M,login
1,172.16.1.3,172.16.7.12,6.55424,6.22,M,login
1,172.16.4.4,172.16.5.4,6.42090,6.22,M,login
1,172.16.5.6,172.16.6.14,6.52136,6.22,M,login
1,172.16.1.8,172.16.5.10,6.39376,6.22,M,login
1,172.16.3.4,172.16.1.9,6.42572,6.22,M,login
1,172.16.7.6,192.168.1.6,6.38696,6.22,M,login
1,172.16.4.4,172.16.2.3,6.59420,6.22,M,login
1,172.16.1.13,172.16.2.8,6.34268,6.22,M,login
1,172.16.3.7,172.16.7.11,6.44472,6.22,M,login
1,172.16.6.4,172.16.5.13,6.38898,6.22,M,login
1,172.16.7.6,192.168.1.6,6.37446,6.22,M,login
1,172.16.4.7,192.168.1.41,6.39664,6.22,M,login
1,172.16.6.4,172.16.4.13,6.39704,6.22,M,login
1,172.16.1.10,172.16.4.8,6.55322,6.22,M,login
1,172.16.4.5,192.168.1.6,6.40506,6.22,M,login
1,172.16.1.12,172.16.2.6,6.36234,6.22,M,login
1,172.16.5.3,172.16.6.12,6.34870,6.22,M,login
1,172.16.7.12,192.168.1.6,6.51128,6.22,M,login
1,172.16.3.6,172.16.4.7,6.59618,6.22,M,login
1,172.16.4.5,192.168.1.6,6.38358,6.22,M,login
1,172.16.2.9,192.168.1.41,6.33826,6.22,M,login
1,172.16.7.5,192.168.1.6,6.58870,6.22,M,login
1,172.16.3.4,192.168.1.41,6.58956,6.22,M,login
1,172.16.2.9,192.168.1.41,6.33062,6.22,M,login
1,172.16.5.8,192.168.1.6,6.39048,6.22,M,login
1,172.16.4.4,172.16.1.9,6.50518,6.22,M,login
1,172.16.2.13,172.16.4.10,6.56882,6.22,M,login
1,172.16.4.4,172.16.1.9,6.50030,6.22,M,login
1,172.16.1.8,192.168.1.6,6.41420,6.22,M,login
1,172.16.2.13,172.16.4.10,6.56796,6.22,M,login
1,172.16.4.5,192.168.1.6,6.38292,6.22,M,login
1,172.16.6.14,172.16.7.10,6.54212,6.22,M,login
1,172.16.3.5,172.16.2.8,6.45258,6.22,M,login
1,172.16.1.8,192.168.1.6,6.39740,6.22,M,login
1,172.16.5.8,172.16.2.6,6.52208,6.22,M,login
1,172.16.5.3,172.16.6.12,6.33962,6.22,M,login
1,172.16.1.8,172.16.2.6,6.50410,6.22,M,login
1,172.16.5.8,172.16.2.6,6.52000,6.22,M,login
1,172.16.2.3,172.16.4.13,6.43474,6.22,M,login
1,172.16.1.8,192.168.1.6,6.41152,6.22,M,login
1,172.16.1.13,172.16.2.8,6.34258,6.22,M,login
1,172.16.1.12,172.16.2.6,6.36138,6.22,M,login
1,172.16.4.4,172.16.1.9,6.50604,6.22,M,login
1,172.16.5.8,172.16.2.6,6.52018,6.22,M,login
1,172.16.6.4,172.16.4.13,6.39596,6.22,M,login
1,172.16.4.4,172.16.1.9,6.50996,6.22,M,login
1,172.16.2.12,172.16.6.10,6.40870,6.22,M,login
1,172.16.3.10,172.16.7.11,6.36828,6.22,M,login
1,172.16.7.4,172.16.5.11,6.57766,6.22,M,login
1,172.16.5.5,172.16.6.14,6.38602,6.22,M,login
1,172.16.3.6,172.16.4.8,6.60536,6.22,M,login
1,172.16.3.6,172.16.5.12,6.34370,6.22,M,login
1,172.16.2.8,172.16.4.10,6.46774,6.22,M,login
1,172.16.2.14,172.16.7.13,6.51578,6.22,M,login
1,172.16.7.6,172.16.4.7,6.42496,6.22,M,login
1,172.16.3.6,172.16.6.11,6.37808,6.22,M,login
1,172.16.7.6,172.16.6.12,6.51528,6.22,M,login
1,172.16.4.11,192.168.1.6,6.46524,6.22,M,login
1,172.16.4.5,192.168.1.6,6.39306,6.22,M,login
1,172.16.4.13,172.16.1.9,6.54888,6.22,M,login
1,172.16.2.13,192.168.1.41,6.51950,6.22,M,login
1,172.16.4.4,172.16.2.3,6.59488,6.22,M,login
1,172.16.4.4,192.168.1.6,6.48740,6.22,M,login
1,172.16.1.12,172.16.6.11,6.58000,6.22,M,login
1,172.16.6.9,172.16.1.9,6.43650,6.22,M,login
1,172.16.7.5,192.168.1.6,6.59262,6.22,M,login
1,172.16.5.5,172.16.6.14,6.38372,6.22,M,login
1,172.16.3.10,172.16.7.11,6.36328,6.22,M,login
1,172.16.7.6,192.168.1.6,6.38640,6.22,M,login
1,172.16.5.3,172.16.6.12,6.34892,6.22,M,login
1,172.16.3.6,172.16.4.8,6.60874,6.22,M,login
1,172.16.3.7,172.16.7.11,6.44458,6.22,M,login
1,172.16.3.6,172.16.5.12,6.34410,6.22,M,login
1,172.16.4.9,172.16.5.10,6.41210,6.22,M,login
1,172.16.1.8,192.168.1.6,6.42014,6.22,M,login
1,172.16.5.12,172.16.6.14,6.41842,6.22,M,login
1,172.16.4.4,192.168.1.6,6.49278,6.22,M,login
1,172.16.4.4,192.168.1.6,6.48496,6.22,M,login
1,172.16.7.6,172.16.6.12,6.50766,6.22,M,login
1,172.16.5.8,172.16.1.9,6.55428,6.22,M,login
1,172.16.3.10,172.16.4.7,6.51096,6.22,M,login
1,172.16.2.12,172.16.7.10,6.57548,6.22,M,login
1,172.16.3.6,172.16.6.11,6.38184,6.22,M,login
1,172.16.6.9,172.16.1.9,6.43568,6.22,M,login
1,172.16.3.12,172.16.5.10,6.34862,6.22,M,login
1,172.16.4.9,172.16.5.10,6.41192,6.22,M,login
1,172.16.3.6,172.16.6.11,6.38244,6.22,M,login
1,172.16.1.3,172.16.6.11,6.50140,6.22,M,login
1,172.16.5.8,172.16.7.10,6.55454,6.22,M,login
1,172.16.4.5,172.16.5.13,6.47402,6.22,M,login
1,172.16.4.5,172.16.5.13,6.47290,6.22,M,login
1,172.16.1.9,192.168.1.41,6.42890,6.22,M,login
1,172.16.5.8,172.16.7.10,6.54716,6.22,M,login
1,172.16.7.5,192.168.1.6,6.59476,6.22,M,login
1,172.16.4.4,172.16.1.9,6.50660,6.22,M,login
1,172.16.1.12,172.16.4.10,6.57104,6.22,M,login
1,172.16.7.6,172.16.4.7,6.43298,6.22,M,login
1,172.16.3.12,172.16.5.10,6.34976,6.22,M,login
1,172.16.6.4,172.16.5.13,6.38836,6.22,M,login
1,172.16.2.9,172.16.4.8,6.59098,6.22,M,login
1,172.16.4.5,192.168.1.6,6.37782,6.22,M,login
1,172.16.2.9,192.168.1.41,6.33068,6.22,M,login
1,172.16.2.12,172.16.7.10,6.57844,6.22,M,login
1,172.16.2.8,172.16.4.10,6.46656,6.22,M,login
1,172.16.2.12,192.168.1.41,6.44952,6.22,M,login
1,172.16.3.10,172.16.4.7,6.51336,6.22,M,login
1,172.16.2.3,172.16.4.13,6.43802,6.22,M,login
1,172.16.4.5,192.168.1.6,6.39764,6.22,M,login
1,172.16.7.5,192.168.1.6,6.59396,6.22,M,login
1,172.16.5.8,172.16.2.6,6.52302,6.22,M,login
1,172.16.2.3,172.16.4.13,6.43598,6.22,M,login
1,172.16.5.5,172.16.6.14,6.38396,6.22,M,login
1,172.16.4.5,192.168.1.6,6.40588,6.22,M,login
1,172.16.5.8,172.16.2.6,6.52222,6.22,M,login
1,172.16.1.13,172.16.5.10,6.52542,6.22,M,login
1,172.16.3.6,172.16.6.11,6.37822,6.22,M,login
1,172.16.5.5,172.16.4.7,6.58396,6.22,M,login
1,172.16.1.8,192.168.1.6,6.39872,6.22,M,login
1,172.16.2.12,172.16.1.9,6.37652,6.22,M,login
1,172.16.1.12,172.16.6.11,6.57712,6.22,M,login
1,172.16.6.10,172.16.4.10,6.43864,6.22,M,login
1,172.16.4.4,172.16.1.9,6.49954,6.22,M,login
1,172.16.4.5,192.168.1.6,6.38106,6.22,M,login
1,172.16.3.4,172.16.1.9,6.42236,6.22,M,login
1,172.16.1.13,172.16.7.9,6.43262,6.22,M,login
1,172.16.4.4,172.16.2.3,6.59440,6.22,M,login
1,172.16.6.4,172.16.4.13,6.39738,6.22,M,login
1,172.16.1.12,192.168.1.6,6.59038,6.22,M,login
1,172.16.5.5,172.16.6.14,6.38940,6.22,M,login
1,172.16.6.8,172.16.7.9,6.45180,6.22,M,login
1,172.16.1.10,172.16.5.10,6.38396,6.22,M,login
1,172.16.6.4,172.16.4.13,6.39620,6.22,M,login
1,172.16.6.14,172.16.7.10,6.54172,6.22,M,login
1,172.16.2.13,172.16.4.13,6.60788,6.22,M,login
1,172.16.1.12,172.16.4.10,6.57758,6.22,M,login
1,172.16.4.11,172.16.3.14,6.34808,6.22,M,login
1,172.16.4.11,192.168.1.6,6.46802,6.22,M,login
1,172.16.1.10,172.16.4.8,6.55298,6.22,M,login
1,172.16.6.4,172.16.5.13,6.38698,6.22,M,login
1,172.16.4.4,172.16.2.3,6.59446,6.22,M,login
1,172.16.5.8,172.16.7.10,6.54812,6.22,M,login
1,172.16.3.7,172.16.1.9,6.47730,6.22,M,login
1,172.16.7.5,192.168.1.6,6.60320,6.22,M,login
1,172.16.2.14,172.16.4.7,6.40228,6.22,M,login
1,172.16.1.8,172.16.6.12,6.49898,6.22,M,login
1,172.16.1.12,172.16.5.4,6.48432,6.22,M,login
1,172.16.4.12,172.16.7.13,6.34596,6.22,M,login
1,172.16.4.4,172.16.1.9,6.49890,6.22,M,login
1,172.16.5.8,172.16.1.9,6.55624,6.22,M,login
1,172.16.3.12,172.16.5.10,6.34906,6.22,M,login
1,172.16.6.10,172.16.4.10,6.43954,6.22,M,login
1,172.16.6.13,172.16.5.10,6.38820,6.22,M,login
1,172.16.2.9,192.168.1.41,6.33054,6.22,M,login
1,172.16.1.3,172.16.7.12,6.55290,6.22,M,login
1,172.16.4.5,192.168.1.6,6.40730,6.22,M,login
1,172.16.7.6,192.168.1.6,6.36812,6.22,M,login
1,172.16.6.11,172.16.7.13,6.45674,6.22,M,login
1,172.16.1.12,172.16.4.10,6.57236,6.22,M,login
1,172.16.4.5,192.168.1.6,6.38018,6.22,M,login
1,172.16.4.4,172.16.1.9,6.50434,6.22,M,login
1,172.16.1.10,172.16.5.10,6.38606,6.22,M,login
1,172.16.3.6,172.16.5.12,6.34394,6.22,M,login
1,172.16.3.6,172.16.6.11,6.37792,6.22,M,login
1,172.16.7.6,192.168.1.6,6.38750,6.22,M,login
1,172.16.5.8,172.16.7.10,6.55598,6.22,M,login
1,172.16.2.9,192.168.1.41,6.33984,6.22,M,login
1,172.16.7.6,192.168.1.6,6.36134,6.22,M,login
1,172.16.4.4,172.16.1.9,6.51080,6.22,M,login
1,172.16.1.8,172.16.5.10,6.39458,6.22,M,login
1,172.16.7.6,172.16.4.7,6.42768,6.22,M,login
1,172.16.1.8,172.16.5.10,6.39426,6.22,M,login
1,172.16.7.6,172.16.4.7,6.42862,6.22,M,login
1,172.16.4.14,172.16.1.9,6.38610,6.22,M,login
1,172.16.6.8,172.16.7.9,6.45156,6.22,M,login
1,172.16.1.9,192.168.1.41,6.42958,6.22,M,login
1,172.16.2.14,172.16.7.13,6.51528,6.22,M,login
1,172.16.1.8,172.16.6.12,6.49738,6.22,M,login
1,172.16.4.4,172.16.1.9,6.50744,6.22,M,login
1,172.16.5.8,172.16.1.9,6.54420,6.22,M,login
1,172.16.1.8,192.168.1.6,6.40824,6.22,M,login
1,172.16.3.12,172.16.5.10,6.34854,6.22,M,login
1,172.16.6.8,172.16.1.9,6.51106,6.22,M,login
1,172.16.4.4,172.16.5.4,6.42352,6.22,M,login
1,172.16.3.10,172.16.7.11,6.36712,6.22,M,login
1,172.16.2.9,192.168.1.41,6.33198,6.22,M,login
1,172.16.1.13,172.16.2.8,6.34320,6.22,M,login
1,172.16.4.11,192.168.1.6,6.45936,6.22,M,login
1,172.16.7.6,172.16.4.7,6.43498,6.22,M,login
1,172.16.3.6,172.16.4.8,6.60532,6.22,M,login
1,172.16.1.12,172.16.6.11,6.58286,6.22,M,login
1,172.16.2.12,172.16.1.9,6.37512,6.22,M,login
1,172.16.2.13,172.16.4.10,6.57618,6.22,M,login
1,172.16.4.14,172.16.1.9,6.38132,6.22,M,login
1,172.16.4.4,192.168.1.6,6.49978,6.22,M,login
1,172.16.4.4,172.16.5.4,6.41990,6.22,M,login
1,172.16.4.5,192.168.1.6,6.39794,6.22,M,login
1,172.16.4.4,172.16.1.9,6.50254,6.22,M,login
1,172.16.1.3,172.16.7.12,6.55378,6.22,M,login
1,172.16.4.4,172.16.1.9,6.51022,6.22,M,login
1,172.16.4.13,172.16.1.9,6.54904,6.22,M,login
1,172.16.3.6,172.16.5.12,6.34248,6.22,M,login
1,172.16.7.5,192.168.1.6,6.33142,6.22,M,login
1,172.16.6.10,172.16.4.10,6.44172,6.22,M,login
1,172.16.5.3,172.16.2.6,6.53612,6.22,M,login
1,172.16.3.6,172.16.4.8,6.60432,6.22,M,login
1,172.16.3.6,172.16.5.12,6.34330,6.22,M,login
